"기준_년분기_코드","행정동_코드","행정동_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20251","11620595","청룡동","CS300023","미용재료","4","4","0","0","0","0","0"
"20251","11620595","청룡동","CS300024","운동/경기용품","4","4","0","0","0","0","0"
"20251","11620595","청룡동","CS300025","자전거 및 기타운송장비","2","2","0","0","0","0","0"
"20251","11620595","청룡동","CS300026","완구","1","1","0","0","0","0","0"
"20251","11620595","청룡동","CS300027","섬유제품","6","6","0","0","0","0","0"
"20251","11620595","청룡동","CS300028","화초","12","13","0","0","0","0","1"
"20251","11620595","청룡동","CS300029","애완동물","5","7","0","0","29","2","2"
"20251","11620595","청룡동","CS300031","가구","6","6","0","0","0","0","0"
"20251","11620595","청룡동","CS300032","가전제품","11","11","9","1","0","0","0"
"20251","11620595","청룡동","CS300033","철물점","6","6","0","0","0","0","0"
"20251","11620595","청룡동","CS300035","인테리어","9","9","0","0","0","0","0"
"20251","11620595","청룡동","CS300036","조명용품","13","13","0","0","0","0","0"
"20251","11620595","청룡동","CS300038","자동차부품","3","3","0","0","0","0","0"
"20251","11620595","청룡동","CS300039","모터사이클및부품","1","1","0","0","0","0","0"
"20251","11620595","청룡동","CS300040","재생용품 판매점","1","1","0","0","0","0","0"
"20251","11620595","청룡동","CS300041","예술품","3","3","0","0","0","0","0"
"20251","11620595","청룡동","CS300043","전자상거래업","67","67","0","0","9","6","0"
"20251","11620605","은천동","CS100001","한식음식점","168","192","4","7","7","13","24"
"20251","11620605","은천동","CS100002","중식음식점","11","12","8","1","8","1","1"
"20251","11620605","은천동","CS100003","일식음식점","7","7","0","0","0","0","0"
"20251","11620605","은천동","CS100004","양식음식점","8","10","10","1","0","0","2"
"20251","11620605","은천동","CS100005","제과점","14","19","11","2","5","1","5"
"20251","11620605","은천동","CS100006","패스트푸드점","8","16","13","2","19","3","8"
"20251","11620605","은천동","CS100007","치킨전문점","8","27","4","1","7","2","19"
"20251","11620605","은천동","CS100008","분식전문점","24","33","6","2","3","1","9"
"20251","11620605","은천동","CS100009","호프-간이주점","21","23","0","0","0","0","2"
"20251","11620605","은천동","CS100010","커피-음료","37","47","4","2","9","4","10"
"20251","11620605","은천동","CS200001","일반교습학원","68","81","5","4","4","3","13"
"20251","11620605","은천동","CS200002","외국어학원","6","6","17","1","0","0","0"
"20251","11620605","은천동","CS200003","예술학원","42","44","2","1","2","1","2"
"20251","11620605","은천동","CS200005","스포츠 강습","21","21","0","0","0","0","0"
"20251","11620605","은천동","CS200006","일반의원","14","14","0","0","0","0","0"
"20251","11620605","은천동","CS200007","치과의원","10","10","0","0","0","0","0"
"20251","11620605","은천동","CS200008","한의원","9","9","0","0","0","0","0"
"20251","11620605","은천동","CS200009","동물병원","4","4","0","0","0","0","0"
"20251","11620605","은천동","CS200010","변호사사무소","1","1","0","0","0","0","0"
"20251","11620605","은천동","CS200012","법무사사무소","6","6","0","0","0","0","0"
"20251","11620605","은천동","CS200013","기타법무서비스","2","2","0","0","50","1","0"
"20251","11620605","은천동","CS200014","회계사사무소","2","2","0","0","0","0","0"
"20251","11620605","은천동","CS200015","세무사사무소","10","10","0","0","0","0","0"
"20251","11620605","은천동","CS200016","당구장","13","13","0","0","0","0","0"
"20251","11620605","은천동","CS200017","골프연습장","6","7","0","0","0","0","1"
"20251","11620605","은천동","CS200019","PC방","1","3","0","0","0","0","2"
"20251","11620605","은천동","CS200021","기타오락장","0","0","0","0","0","1","0"
"20251","11620605","은천동","CS200022","복권방","4","4","0","0","0","0","0"
"20251","11620605","은천동","CS200023","통신기기수리","2","2","0","0","0","0","0"
"20251","11620605","은천동","CS200024","스포츠클럽","7","8","0","0","25","2","1"
"20251","11620605","은천동","CS200025","자동차수리","29","32","3","1","3","1","3"
"20251","11620605","은천동","CS200026","자동차미용","4","4","0","0","0","0","0"
"20251","11620605","은천동","CS200027","모터사이클수리","4","4","0","0","0","0","0"
"20251","11620605","은천동","CS200028","미용실","55","62","2","1","2","1","7"
"20251","11620605","은천동","CS200029","네일숍","8","8","0","0","13","1","0"
"20251","11620605","은천동","CS200030","피부관리실","11","11","9","1","9","1","0"
"20251","11620605","은천동","CS200031","세탁소","15","19","0","0","0","0","4"
"20251","11620605","은천동","CS200032","가전제품수리","10","10","0","0","0","0","0"
"20251","11620605","은천동","CS200033","부동산중개업","86","86","0","0","2","2","0"
"20251","11620605","은천동","CS200034","여관","1","1","0","0","0","0","0"
"20251","11620605","은천동","CS200035","게스트하우스","1","1","0","0","0","0","0"
"20251","11620605","은천동","CS200037","노래방","16","16","0","0","0","0","0"
"20251","11620605","은천동","CS200038","독서실","3","5","0","0","40","2","2"
"20251","11620605","은천동","CS200039","DVD방","1","1","100","1","0","0","0"
"20251","11620605","은천동","CS200041","사진관","14","14","0","0","0","0","0"
"20251","11620605","은천동","CS200042","통번역서비스","7","7","0","0","0","0","0"
"20251","11620605","은천동","CS200043","건축물청소","12","12","0","0","8","1","0"
"20251","11620605","은천동","CS200044","여행사","5","5","0","0","0","0","0"
"20251","11620605","은천동","CS200047","가정용품임대","1","1","0","0","100","1","0"
"20251","11620605","은천동","CS300001","슈퍼마켓","18","30","3","1","0","0","12"
"20251","11620605","은천동","CS300002","편의점","4","14","7","1","7","1","10"
"20251","11620605","은천동","CS300003","컴퓨터및주변장치판매","17","17","0","0","0","0","0"
"20251","11620605","은천동","CS300004","핸드폰","15","15","0","0","7","1","0"
"20251","11620605","은천동","CS300005","주류도매","2","2","0","0","0","0","0"
"20251","11620605","은천동","CS300006","미곡판매","3","3","0","0","0","0","0"
"20251","11620605","은천동","CS300007","육류판매","18","18","11","2","0","0","0"
"20251","11620605","은천동","CS300008","수산물판매","12","12","0","0","0","0","0"
"20251","11620605","은천동","CS300009","청과상","12","12","0","0","8","1","0"
"20251","11620605","은천동","CS300010","반찬가게","17","17","12","2","12","2","0"
"20251","11620605","은천동","CS300011","일반의류","32","32","0","0","3","1","0"
"20251","11620605","은천동","CS300013","유아의류","4","4","0","0","0","0","0"
"20251","11620605","은천동","CS300014","신발","3","4","0","0","0","0","1"
"20251","11620605","은천동","CS300015","가방","2","2","0","0","0","0","0"
"20251","11620605","은천동","CS300016","안경","3","4","0","0","0","0","1"
"20251","11620605","은천동","CS300017","시계및귀금속","3","3","0","0","0","0","0"
"20251","11620605","은천동","CS300018","의약품","13","15","0","0","0","0","2"
"20251","11620605","은천동","CS300019","의료기기","7","7","0","0","0","0","0"
"20251","11620605","은천동","CS300020","서적","7","7","0","0","0","0","0"
"20251","11620605","은천동","CS300021","문구","7","7","0","0","0","0","0"
"20251","11620605","은천동","CS300022","화장품","27","27","0","0","4","1","0"
"20251","11620605","은천동","CS300023","미용재료","3","3","0","0","0","0","0"
"20251","11620605","은천동","CS300024","운동/경기용품","5","5","0","0","0","0","0"
"20251","11620605","은천동","CS300025","자전거 및 기타운송장비","4","4","0","0","0","0","0"
"20251","11620605","은천동","CS300026","완구","1","1","100","1","0","0","0"
"20251","11620605","은천동","CS300027","섬유제품","5","5","0","0","0","0","0"
"20251","11620605","은천동","CS300028","화초","11","11","0","0","0","0","0"
"20251","11620605","은천동","CS300029","애완동물","4","4","0","0","25","1","0"
"20251","11620605","은천동","CS300031","가구","8","8","0","0","13","1","0"
"20251","11620605","은천동","CS300032","가전제품","8","8","0","0","0","0","0"
"20251","11620605","은천동","CS300033","철물점","10","10","0","0","0","0","0"
"20251","11620605","은천동","CS300034","악기","1","1","0","0","0","0","0"
"20251","11620605","은천동","CS300035","인테리어","7","7","0","0","0","0","0"
"20251","11620605","은천동","CS300036","조명용품","6","6","0","0","17","1","0"
"20251","11620605","은천동","CS300037","중고차판매","1","1","0","0","0","0","0"
"20251","11620605","은천동","CS300038","자동차부품","9","9","0","0","0","0","0"
"20251","11620605","은천동","CS300039","모터사이클및부품","6","6","0","0","0","0","0"
"20251","11620605","은천동","CS300040","재생용품 판매점","2","2","0","0","50","1","0"
"20251","11620605","은천동","CS300041","예술품","2","2","0","0","0","0","0"
"20251","11620605","은천동","CS300042","주유소","1","1","0","0","0","0","0"
"20251","11620605","은천동","CS300043","전자상거래업","49","49","0","0","10","5","0"
"20251","11620615","중앙동","CS100001","한식음식점","90","104","1","1","3","3","14"
"20251","11620615","중앙동","CS100002","중식음식점","7","10","0","0","10","1","3"
"20251","11620615","중앙동","CS100003","일식음식점","16","17","0","0","6","1","1"
"20251","11620615","중앙동","CS100004","양식음식점","4","6","0","0","17","1","2"
"20251","11620615","중앙동","CS100005","제과점","3","6","0","0","0","0","3"
"20251","11620615","중앙동","CS100006","패스트푸드점","9","11","0","0","9","1","2"
"20251","11620615","중앙동","CS100007","치킨전문점","3","12","8","1","8","1","9"
"20251","11620615","중앙동","CS100008","분식전문점","13","19","5","1","0","0","6"
"20251","11620615","중앙동","CS100009","호프-간이주점","28","33","0","0","6","2","5"
"20251","11620615","중앙동","CS100010","커피-음료","31","43","5","2","2","1","12"
"20251","11620615","중앙동","CS200001","일반교습학원","25","26","0","0","8","2","1"
"20251","11620615","중앙동","CS200002","외국어학원","1","2","0","0","0","0","1"
"20251","11620615","중앙동","CS200003","예술학원","15","17","0","0","0","0","2"
"20251","11620615","중앙동","CS200004","컴퓨터학원","2","2","0","0","0","0","0"
"20251","11620615","중앙동","CS200005","스포츠 강습","17","20","0","0","0","0","3"
"20251","11620615","중앙동","CS200006","일반의원","42","42","0","0","0","0","0"
"20251","11620615","중앙동","CS200007","치과의원","17","17","0","0","0","0","0"
"20251","11620615","중앙동","CS200008","한의원","7","7","0","0","0","0","0"
"20251","11620615","중앙동","CS200009","동물병원","2","2","0","0","0","0","0"
"20251","11620615","중앙동","CS200010","변호사사무소","1","1","0","0","0","0","0"
"20251","11620615","중앙동","CS200012","법무사사무소","4","4","0","0","0","0","0"
"20251","11620615","중앙동","CS200013","기타법무서비스","2","2","0","0","0","0","0"
"20251","11620615","중앙동","CS200014","회계사사무소","2","2","0","0","0","0","0"
"20251","11620615","중앙동","CS200015","세무사사무소","7","7","0","0","0","0","0"
"20251","11620615","중앙동","CS200016","당구장","5","5","0","0","0","0","0"
"20251","11620615","중앙동","CS200017","골프연습장","3","3","0","0","0","0","0"
"20251","11620615","중앙동","CS200019","PC방","2","2","0","0","0","0","0"
"20251","11620615","중앙동","CS200021","기타오락장","1","2","0","0","0","0","1"
"20251","11620615","중앙동","CS200022","복권방","2","2","0","0","0","0","0"
"20251","11620615","중앙동","CS200023","통신기기수리","4","4","0","0","0","0","0"
"20251","11620615","중앙동","CS200024","스포츠클럽","13","13","0","0","8","1","0"
"20251","11620615","중앙동","CS200025","자동차수리","6","8","0","0","0","0","2"
"20251","11620615","중앙동","CS200026","자동차미용","1","1","0","0","0","0","0"
"20251","11620615","중앙동","CS200027","모터사이클수리","2","2","0","0","0","0","0"
"20251","11620615","중앙동","CS200028","미용실","43","48","4","2","4","2","5"
"20251","11620615","중앙동","CS200029","네일숍","13","13","0","0","8","1","0"
"20251","11620615","중앙동","CS200030","피부관리실","20","23","4","1","4","1","3"
"20251","11620615","중앙동","CS200031","세탁소","15","17","6","1","12","2","2"
"20251","11620615","중앙동","CS200032","가전제품수리","5","5","0","0","0","0","0"
"20251","11620615","중앙동","CS200033","부동산중개업","65","65","0","0","3","2","0"
"20251","11620615","중앙동","CS200034","여관","1","1","100","1","0","0","0"
"20251","11620615","중앙동","CS200037","노래방","5","5","0","0","0","0","0"
"20251","11620615","중앙동","CS200038","독서실","9","11","9","1","0","0","2"
"20251","11620615","중앙동","CS200040","녹음실","2","2","0","0","0","0","0"
"20251","11620615","중앙동","CS200041","사진관","5","5","0","0","0","0","0"
"20251","11620615","중앙동","CS200042","통번역서비스","2","2","0","0","0","0","0"
"20251","11620615","중앙동","CS200043","건축물청소","8","9","0","0","0","0","1"
"20251","11620615","중앙동","CS200044","여행사","1","1","0","0","0","0","0"
"20251","11620615","중앙동","CS200045","비디오/서적임대","1","1","0","0","0","0","0"
"20251","11620615","중앙동","CS300001","슈퍼마켓","7","14","0","0","7","1","7"
"20251","11620615","중앙동","CS300002","편의점","6","17","6","1","0","0","11"
"20251","11620615","중앙동","CS300003","컴퓨터및주변장치판매","2","2","0","0","0","0","0"
"20251","11620615","중앙동","CS300004","핸드폰","19","19","0","0","0","0","0"
"20251","11620615","중앙동","CS300006","미곡판매","2","2","0","0","0","0","0"
"20251","11620615","중앙동","CS300007","육류판매","4","4","25","1","25","1","0"
"20251","11620615","중앙동","CS300008","수산물판매","2","2","0","0","0","0","0"
"20251","11620615","중앙동","CS300009","청과상","4","4","0","0","25","1","0"
"20251","11620615","중앙동","CS300010","반찬가게","12","12","0","0","0","0","0"
"20251","11620615","중앙동","CS300011","일반의류","16","16","0","0","0","0","0"
"20251","11620615","중앙동","CS300013","유아의류","0","1","0","0","0","0","1"
"20251","11620615","중앙동","CS300014","신발","1","1","0","0","0","0","0"
"20251","11620615","중앙동","CS300015","가방","1","1","0","0","0","0","0"
"20251","11620615","중앙동","CS300016","안경","5","7","0","0","0","0","2"
"20251","11620615","중앙동","CS300017","시계및귀금속","4","4","0","0","0","0","0"
"20251","11620615","중앙동","CS300018","의약품","23","24","0","0","0","0","1"
"20251","11620615","중앙동","CS300019","의료기기","6","6","0","0","0","0","0"
"20251","11620615","중앙동","CS300020","서적","5","6","0","0","0","0","1"
"20251","11620615","중앙동","CS300021","문구","3","3","0","0","0","0","0"
"20251","11620615","중앙동","CS300022","화장품","14","17","0","0","0","0","3"
"20251","11620615","중앙동","CS300023","미용재료","1","1","100","1","0","0","0"
"20251","11620615","중앙동","CS300024","운동/경기용품","7","7","0","0","0","0","0"
"20251","11620615","중앙동","CS300028","화초","2","2","0","0","0","0","0"
"20251","11620615","중앙동","CS300029","애완동물","4","4","25","1","0","0","0"
"20251","11620615","중앙동","CS300030","중고가구","1","1","0","0","0","0","0"
"20251","11620615","중앙동","CS300031","가구","5","5","0","0","0","0","0"
"20251","11620615","중앙동","CS300032","가전제품","6","6","17","1","0","0","0"
"20251","11620615","중앙동","CS300033","철물점","10","10","0","0","0","0","0"
"20251","11620615","중앙동","CS300034","악기","1","1","0","0","0","0","0"
"20251","11620615","중앙동","CS300035","인테리어","7","7","0","0","0","0","0"
"20251","11620615","중앙동","CS300036","조명용품","8","8","0","0","0","0","0"
"20251","11620615","중앙동","CS300037","중고차판매","1","1","0","0","0","0","0"
"20251","11620615","중앙동","CS300038","자동차부품","2","2","0","0","0","0","0"
"20251","11620615","중앙동","CS300039","모터사이클및부품","1","1","0","0","0","0","0"
"20251","11620615","중앙동","CS300040","재생용품 판매점","1","1","0","0","0","0","0"
"20251","11620615","중앙동","CS300041","예술품","1","1","0","0","0","0","0"
"20251","11620615","중앙동","CS300043","전자상거래업","33","33","0","0","6","2","0"
"20251","11620625","인헌동","CS100001","한식음식점","86","96","3","3","1","1","10"
"20251","11620625","인헌동","CS100002","중식음식점","7","7","0","0","0","0","0"
"20251","11620625","인헌동","CS100003","일식음식점","10","12","0","0","0","0","2"
"20251","11620625","인헌동","CS100004","양식음식점","6","6","17","1","17","1","0"
"20251","11620625","인헌동","CS100005","제과점","8","11","9","1","9","1","3"
"20251","11620625","인헌동","CS100006","패스트푸드점","7","12","0","0","0","0","5"
"20251","11620625","인헌동","CS100007","치킨전문점","7","17","6","1","0","0","10"
"20251","11620625","인헌동","CS100008","분식전문점","26","33","3","1","12","4","7"
"20251","11620625","인헌동","CS100009","호프-간이주점","24","24","0","0","4","1","0"
"20251","11620625","인헌동","CS100010","커피-음료","40","49","2","1","2","1","9"
"20251","11620625","인헌동","CS200001","일반교습학원","33","37","0","0","3","1","4"
"20251","11620625","인헌동","CS200002","외국어학원","3","3","33","1","33","1","0"
"20251","11620625","인헌동","CS200003","예술학원","17","17","0","0","6","1","0"
"20251","11620625","인헌동","CS200005","스포츠 강습","14","15","0","0","0","0","1"
"20251","11620625","인헌동","CS200006","일반의원","24","24","0","0","0","0","0"
"20251","11620625","인헌동","CS200007","치과의원","11","11","0","0","0","0","0"
"20251","11620625","인헌동","CS200008","한의원","11","11","0","0","0","0","0"
"20251","11620625","인헌동","CS200009","동물병원","1","1","0","0","0","0","0"
"20251","11620625","인헌동","CS200010","변호사사무소","5","5","0","0","0","0","0"
"20251","11620625","인헌동","CS200011","변리사사무소","2","2","0","0","0","0","0"
"20251","11620625","인헌동","CS200012","법무사사무소","1","1","0","0","0","0","0"
"20251","11620625","인헌동","CS200013","기타법무서비스","2","2","0","0","0","0","0"
"20251","11620625","인헌동","CS200015","세무사사무소","1","1","0","0","0","0","0"
"20251","11620625","인헌동","CS200016","당구장","8","8","0","0","0","0","0"
"20251","11620625","인헌동","CS200017","골프연습장","1","1","0","0","0","0","0"
"20251","11620625","인헌동","CS200019","PC방","2","2","0","0","0","0","0"
"20251","11620625","인헌동","CS200022","복권방","2","2","0","0","0","0","0"
"20251","11620625","인헌동","CS200023","통신기기수리","2","2","0","0","0","0","0"
"20251","11620625","인헌동","CS200024","스포츠클럽","13","14","0","0","0","0","1"
"20251","11620625","인헌동","CS200025","자동차수리","3","5","0","0","20","1","2"
"20251","11620625","인헌동","CS200026","자동차미용","3","3","0","0","0","0","0"
"20251","11620625","인헌동","CS200027","모터사이클수리","1","1","0","0","0","0","0"
"20251","11620625","인헌동","CS200028","미용실","42","45","4","2","2","1","3"
"20251","11620625","인헌동","CS200029","네일숍","10","10","0","0","0","0","0"
"20251","11620625","인헌동","CS200030","피부관리실","25","25","4","1","4","1","0"
"20251","11620625","인헌동","CS200031","세탁소","19","20","15","3","5","1","1"
"20251","11620625","인헌동","CS200032","가전제품수리","2","2","0","0","0","0","0"
"20251","11620625","인헌동","CS200033","부동산중개업","62","62","0","0","0","0","0"
"20251","11620625","인헌동","CS200037","노래방","12","13","0","0","0","0","1"
"20251","11620625","인헌동","CS200038","독서실","10","12","0","0","0","0","2"
"20251","11620625","인헌동","CS200040","녹음실","3","3","33","1","0","0","0"
"20251","11620625","인헌동","CS200041","사진관","12","12","0","0","0","0","0"
"20251","11620625","인헌동","CS200042","통번역서비스","4","4","0","0","0","0","0"
"20251","11620625","인헌동","CS200043","건축물청소","11","11","0","0","9","1","0"
"20251","11620625","인헌동","CS200044","여행사","2","2","0","0","0","0","0"
"20251","11620625","인헌동","CS200045","비디오/서적임대","0","0","0","0","0","1","0"
"20251","11620625","인헌동","CS200046","의류임대","1","1","0","0","0","0","0"
"20251","11620625","인헌동","CS200047","가정용품임대","2","2","0","0","50","1","0"
"20251","11620625","인헌동","CS300001","슈퍼마켓","9","13","0","0","15","2","4"
"20251","11620625","인헌동","CS300002","편의점","6","19","11","2","0","0","13"
"20251","11620625","인헌동","CS300003","컴퓨터및주변장치판매","9","9","0","0","0","0","0"
"20251","11620625","인헌동","CS300004","핸드폰","12","12","0","0","0","0","0"
"20251","11620625","인헌동","CS300005","주류도매","0","0","0","0","0","1","0"
"20251","11620625","인헌동","CS300006","미곡판매","5","5","0","0","0","0","0"
"20251","11620625","인헌동","CS300007","육류판매","10","11","0","0","0","0","1"
"20251","11620625","인헌동","CS300008","수산물판매","4","5","0","0","0","0","1"
"20251","11620625","인헌동","CS300009","청과상","16","16","0","0","6","1","0"
"20251","11620625","인헌동","CS300010","반찬가게","9","11","0","0","9","1","2"
"20251","11620625","인헌동","CS300011","일반의류","42","44","0","0","7","3","2"
"20251","11620625","인헌동","CS300014","신발","5","5","0","0","0","0","0"
"20251","11620625","인헌동","CS300015","가방","5","5","0","0","0","0","0"
"20251","11620625","인헌동","CS300016","안경","3","5","0","0","0","0","2"
"20251","11620625","인헌동","CS300017","시계및귀금속","6","6","0","0","0","0","0"
"20251","11620625","인헌동","CS300018","의약품","18","20","0","0","0","0","2"
"20251","11620625","인헌동","CS300019","의료기기","5","5","0","0","0","0","0"
"20251","11620625","인헌동","CS300020","서적","2","3","0","0","0","0","1"
"20251","11620625","인헌동","CS300021","문구","4","5","0","0","0","0","1"
"20251","11620625","인헌동","CS300022","화장품","12","14","0","0","0","0","2"
"20251","11620625","인헌동","CS300023","미용재료","4","4","25","1","0","0","0"
"20251","11620625","인헌동","CS300024","운동/경기용품","1","1","0","0","0","0","0"
"20251","11620625","인헌동","CS300026","완구","1","1","0","0","0","0","0"
"20251","11620625","인헌동","CS300027","섬유제품","2","2","0","0","0","0","0"
"20251","11620625","인헌동","CS300028","화초","2","2","0","0","0","0","0"
"20251","11620625","인헌동","CS300029","애완동물","9","9","0","0","0","0","0"
"20251","11620625","인헌동","CS300031","가구","2","2","0","0","0","0","0"
"20251","11620625","인헌동","CS300032","가전제품","2","2","0","0","0","0","0"
"20251","11620625","인헌동","CS300033","철물점","7","7","0","0","0","0","0"
"20251","11620625","인헌동","CS300035","인테리어","8","8","0","0","0","0","0"
"20251","11620625","인헌동","CS300036","조명용품","6","6","0","0","0","0","0"
"20251","11620625","인헌동","CS300038","자동차부품","3","3","0","0","0","0","0"
"20251","11620625","인헌동","CS300040","재생용품 판매점","5","5","0","0","0","0","0"
"20251","11620625","인헌동","CS300041","예술품","1","1","0","0","0","0","0"
"20251","11620625","인헌동","CS300042","주유소","1","1","0","0","0","0","0"
"20251","11620625","인헌동","CS300043","전자상거래업","41","41","0","0","15","6","0"
"20251","11620630","남현동","CS100001","한식음식점","92","106","3","3","2","2","14"
"20251","11620630","남현동","CS100002","중식음식점","10","13","0","0","0","0","3"
"20251","11620630","남현동","CS100003","일식음식점","5","6","0","0","17","1","1"
"20251","11620630","남현동","CS100004","양식음식점","1","1","0","0","0","0","0"
"20251","11620630","남현동","CS100005","제과점","4","7","0","0","0","0","3"
"20251","11620630","남현동","CS100006","패스트푸드점","4","9","11","1","0","0","5"
"20251","11620630","남현동","CS100007","치킨전문점","5","9","0","0","0","0","4"
"20251","11620630","남현동","CS100008","분식전문점","17","20","0","0","10","2","3"
"20251","11620630","남현동","CS100009","호프-간이주점","37","48","0","0","4","2","11"
"20251","11620630","남현동","CS100010","커피-음료","30","39","5","2","5","2","9"
"20251","11620630","남현동","CS200001","일반교습학원","26","27","0","0","4","1","1"
"20251","11620630","남현동","CS200002","외국어학원","1","1","0","0","0","0","0"
"20251","11620630","남현동","CS200003","예술학원","26","27","0","0","0","0","1"
"20251","11620630","남현동","CS200005","스포츠 강습","13","13","0","0","0","0","0"
"20251","11620630","남현동","CS200006","일반의원","21","21","0","0","0","0","0"
"20251","11620630","남현동","CS200007","치과의원","10","10","0","0","0","0","0"
"20251","11620630","남현동","CS200008","한의원","8","8","0","0","0","0","0"
"20251","11620630","남현동","CS200009","동물병원","0","0","0","0","0","1","0"
"20251","11620630","남현동","CS200010","변호사사무소","3","3","0","0","0","0","0"
"20251","11620630","남현동","CS200011","변리사사무소","1","1","0","0","0","0","0"
"20251","11620630","남현동","CS200012","법무사사무소","4","4","0","0","0","0","0"
"20251","11620630","남현동","CS200013","기타법무서비스","2","2","0","0","0","0","0"
"20251","11620630","남현동","CS200014","회계사사무소","1","1","0","0","0","0","0"
"20251","11620630","남현동","CS200015","세무사사무소","11","11","0","0","0","0","0"
"20251","11620630","남현동","CS200016","당구장","2","2","0","0","0","0","0"
"20251","11620630","남현동","CS200017","골프연습장","3","5","0","0","0","0","2"
"20251","11620630","남현동","CS200019","PC방","3","4","0","0","0","0","1"
"20251","11620630","남현동","CS200020","전자게임장","1","1","0","0","0","0","0"
"20251","11620630","남현동","CS200021","기타오락장","2","2","0","0","0","0","0"
"20251","11620630","남현동","CS200022","복권방","3","3","0","0","0","0","0"
"20251","11620630","남현동","CS200024","스포츠클럽","9","10","0","0","0","0","1"
"20251","11620630","남현동","CS200025","자동차수리","6","7","0","0","0","0","1"
"20251","11620630","남현동","CS200026","자동차미용","3","4","0","0","0","0","1"
"20251","11620630","남현동","CS200028","미용실","29","31","3","1","3","1","2"
"20251","11620630","남현동","CS200029","네일숍","6","6","0","0","0","0","0"
"20251","11620630","남현동","CS200030","피부관리실","14","16","0","0","6","1","2"
"20251","11620630","남현동","CS200031","세탁소","14","18","0","0","0","0","4"
"20251","11620630","남현동","CS200032","가전제품수리","4","4","0","0","0","0","0"
"20251","11620630","남현동","CS200033","부동산중개업","41","41","0","0","0","0","0"
"20251","11620630","남현동","CS200034","여관","18","18","6","1","0","0","0"
"20251","11620630","남현동","CS200035","게스트하우스","0","0","0","0","0","1","0"
"20251","11620630","남현동","CS200037","노래방","11","12","8","1","8","1","1"
"20251","11620630","남현동","CS200038","독서실","4","4","0","0","25","1","0"
"20251","11620630","남현동","CS200041","사진관","7","7","0","0","0","0","0"
"20251","11620630","남현동","CS200042","통번역서비스","3","3","0","0","0","0","0"
"20251","11620630","남현동","CS200043","건축물청소","13","13","0","0","23","3","0"
"20251","11620630","남현동","CS200044","여행사","9","9","0","0","0","0","0"
"20251","11620630","남현동","CS200046","의류임대","4","4","0","0","0","0","0"
"20251","11620630","남현동","CS200047","가정용품임대","1","1","0","0","0","0","0"
"20251","11620630","남현동","CS300001","슈퍼마켓","8","15","0","0","0","0","7"
"20251","11620630","남현동","CS300002","편의점","5","16","0","0","0","0","11"
"20251","11620630","남현동","CS300003","컴퓨터및주변장치판매","11","11","0","0","0","0","0"
"20251","11620630","남현동","CS300004","핸드폰","8","8","0","0","0","0","0"
"20251","11620630","남현동","CS300006","미곡판매","2","2","0","0","0","0","0"
"20251","11620630","남현동","CS300007","육류판매","6","6","0","0","0","0","0"
"20251","11620630","남현동","CS300008","수산물판매","1","1","0","0","0","0","0"
"20251","11620630","남현동","CS300009","청과상","5","5","0","0","20","1","0"
"20251","11620630","남현동","CS300010","반찬가게","11","11","0","0","0","0","0"
"20251","11620630","남현동","CS300011","일반의류","25","25","0","0","4","1","0"
"20251","11620630","남현동","CS300013","유아의류","4","4","0","0","0","0","0"
"20251","11620630","남현동","CS300014","신발","1","1","0","0","0","0","0"
"20251","11620630","남현동","CS300015","가방","3","3","0","0","67","2","0"
"20251","11620630","남현동","CS300016","안경","3","5","0","0","0","0","2"
"20251","11620630","남현동","CS300018","의약품","13","13","0","0","15","2","0"
"20251","11620630","남현동","CS300019","의료기기","1","1","0","0","0","0","0"
"20251","11620630","남현동","CS300020","서적","5","5","0","0","0","0","0"
"20251","11620630","남현동","CS300021","문구","4","4","0","0","0","0","0"
"20251","11620630","남현동","CS300022","화장품","14","20","0","0","5","1","6"
"20251","11620630","남현동","CS300023","미용재료","1","1","0","0","0","0","0"
"20251","11620630","남현동","CS300024","운동/경기용품","4","4","0","0","0","0","0"
"20251","11620630","남현동","CS300026","완구","3","3","0","0","0","0","0"
"20251","11620630","남현동","CS300028","화초","5","5","0","0","0","0","0"
"20251","11620630","남현동","CS300029","애완동물","3","3","0","0","33","1","0"
"20251","11620630","남현동","CS300031","가구","4","4","0","0","25","1","0"
"20251","11620630","남현동","CS300032","가전제품","1","1","0","0","0","0","0"
"20251","11620630","남현동","CS300033","철물점","2","2","0","0","0","0","0"
"20251","11620630","남현동","CS300035","인테리어","5","5","0","0","0","0","0"
"20251","11620630","남현동","CS300036","조명용품","10","10","0","0","0","0","0"
"20251","11620630","남현동","CS300038","자동차부품","5","5","0","0","0","0","0"
"20251","11620630","남현동","CS300039","모터사이클및부품","2","2","0","0","0","0","0"
"20251","11620630","남현동","CS300040","재생용품 판매점","3","3","0","0","0","0","0"
"20251","11620630","남현동","CS300041","예술품","2","2","0","0","0","0","0"
"20251","11620630","남현동","CS300042","주유소","5","5","0","0","0","0","0"
"20251","11620630","남현동","CS300043","전자상거래업","30","30","0","0","13","4","0"
"20251","11620645","서원동","CS100001","한식음식점","133","169","3","5","5","8","36"
"20251","11620645","서원동","CS100002","중식음식점","13","17","0","0","12","2","4"
